flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:40:00+00:00', 'estimated': '2024-09-16T00:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '3', 'gate': '17', 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T05:20:00+00:00', 'estimated': '2024-09-16T05:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Etihad Airways', 'iata': 'EY', 'icao': 'ETD'}","{'number': '6378', 'iata': 'EY6378', 'icao': 'ETD6378', 'codeshared': {'airline_name': 'virgin australia', 'airline_iata': 'va', 'airline_icao': 'voz', 'flight_number': '1456', 'flight_iata': 'va1456', 'flight_icao': 'voz1456'}}",,
2024-09-16,scheduled,"{'airport': 'Tianjin Binhai International', 'timezone': 'Asia/Shanghai', 'iata': 'TSN', 'icao': 'ZBTJ', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Fuzhou', 'timezone': 'Asia/Shanghai', 'iata': 'FOC', 'icao': 'ZSFZ', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T02:40:00+00:00', 'estimated': '2024-09-16T02:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Postal Airlines', 'iata': 'CF', 'icao': 'CYZ'}","{'number': '9054', 'iata': 'CF9054', 'icao': 'CYZ9054', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Tianjin Binhai International', 'timezone': 'Asia/Shanghai', 'iata': 'TSN', 'icao': 'ZBTJ', 'terminal': '2', 'gate': 'B', 'delay': None, 'scheduled': '2024-09-16T00:01:00+00:00', 'estimated': '2024-09-16T00:01:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Cam Ranh', 'timezone': 'Asia/Ho_Chi_Minh', 'iata': 'CXR', 'icao': 'VVCR', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T03:35:00+00:00', 'estimated': '2024-09-16T03:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Vietnam Airlines', 'iata': 'VN', 'icao': 'HVN'}","{'number': '501', 'iata': 'VN501', 'icao': 'HVN501', 'codeshared': None}",,
2024-09-16,cancelled,"{'airport': 'Lanzhou Zhongchuan Airport', 'timezone': None, 'iata': 'LHW', 'icao': 'ZLLL', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Nanjing Lukou International Airport', 'timezone': 'Asia/Shanghai', 'iata': 'NKG', 'icao': 'ZSNJ', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T02:35:00+00:00', 'estimated': '2024-09-16T02:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Postal Airlines', 'iata': 'CF', 'icao': 'CYZ'}","{'number': '9001', 'iata': 'CF9001', 'icao': 'CYZ9001', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Ninoy Aquino International', 'timezone': 'Asia/Manila', 'iata': 'MNL', 'icao': 'RPLL', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Nanjing Lukou International Airport', 'timezone': 'Asia/Shanghai', 'iata': 'NKG', 'icao': 'ZSNJ', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T04:30:00+00:00', 'estimated': '2024-09-16T04:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Jiangsu Jingdong Cargo Airlines', 'iata': 'JG', 'icao': 'JDL'}","{'number': '2788', 'iata': 'JG2788', 'icao': 'JDL2788', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Ninoy Aquino International', 'timezone': 'Asia/Manila', 'iata': 'MNL', 'icao': 'RPLL', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Changsha', 'timezone': 'Asia/Shanghai', 'iata': 'CSX', 'icao': 'ZGHA', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T02:10:00+00:00', 'estimated': '2024-09-16T02:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'YTO Cargo Airlines', 'iata': 'YG', 'icao': 'HYT'}","{'number': '9026', 'iata': 'YG9026', 'icao': 'HYT9026', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Ninoy Aquino International', 'timezone': 'Asia/Manila', 'iata': 'MNL', 'icao': 'RPLL', 'terminal': '1', 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T07:15:00+00:00', 'estimated': '2024-09-16T07:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Philippine Airlines', 'iata': 'PR', 'icao': 'PAL'}","{'number': '223', 'iata': 'PR223', 'icao': 'PAL223', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Ninoy Aquino International', 'timezone': 'Asia/Manila', 'iata': 'MNL', 'icao': 'RPLL', 'terminal': '2', 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:00:00+00:00', 'estimated': '2024-09-16T00:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Mactan-Cebu International', 'timezone': 'Asia/Manila', 'iata': 'CEB', 'icao': 'RPVM', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T01:20:00+00:00', 'estimated': '2024-09-16T01:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'AirAsia', 'iata': 'AK', 'icao': 'AXM'}","{'number': '761', 'iata': 'AK761', 'icao': 'AXM761', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Los Angeles International', 'timezone': 'America/Los_Angeles', 'iata': 'LAX', 'icao': 'KLAX', 'terminal': 'B', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-15T22:15:00+00:00', 'estimated': '2024-09-15T22:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Cathay Pacific', 'iata': 'CX', 'icao': 'CPA'}","{'number': '880', 'iata': 'CX880', 'icao': 'CPA880', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Los Angeles International', 'timezone': 'America/Los_Angeles', 'iata': 'LAX', 'icao': 'KLAX', 'terminal': 'B', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-15T22:15:00+00:00', 'estimated': '2024-09-15T22:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Miat - Mongolian Airlines', 'iata': 'OM', 'icao': 'MGL'}","{'number': '5880', 'iata': 'OM5880', 'icao': 'MGL5880', 'codeshared': {'airline_name': 'cathay pacific', 'airline_iata': 'cx', 'airline_icao': 'cpa', 'flight_number': '880', 'flight_iata': 'cx880', 'flight_icao': 'cpa880'}}",,
2024-09-16,scheduled,"{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Los Angeles International', 'timezone': 'America/Los_Angeles', 'iata': 'LAX', 'icao': 'KLAX', 'terminal': 'B', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-15T22:15:00+00:00', 'estimated': '2024-09-15T22:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Malaysia Airlines', 'iata': 'MH', 'icao': 'MAS'}","{'number': '9190', 'iata': 'MH9190', 'icao': 'MAS9190', 'codeshared': {'airline_name': 'cathay pacific', 'airline_iata': 'cx', 'airline_icao': 'cpa', 'flight_number': '880', 'flight_iata': 'cx880', 'flight_icao': 'cpa880'}}",,
2024-09-16,scheduled,"{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Los Angeles International', 'timezone': 'America/Los_Angeles', 'iata': 'LAX', 'icao': 'KLAX', 'terminal': 'B', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-15T22:15:00+00:00', 'estimated': '2024-09-15T22:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'American Airlines', 'iata': 'AA', 'icao': 'AAL'}","{'number': '8933', 'iata': 'AA8933', 'icao': 'AAL8933', 'codeshared': {'airline_name': 'cathay pacific', 'airline_iata': 'cx', 'airline_icao': 'cpa', 'flight_number': '880', 'flight_iata': 'cx880', 'flight_icao': 'cpa880'}}",,
2024-09-16,scheduled,"{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Zurich', 'timezone': 'Europe/Zurich', 'iata': 'ZRH', 'icao': 'LSZH', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T07:20:00+00:00', 'estimated': '2024-09-16T07:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Cathay Pacific', 'iata': 'CX', 'icao': 'CPA'}","{'number': '383', 'iata': 'CX383', 'icao': 'CPA383', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Zurich', 'timezone': 'Europe/Zurich', 'iata': 'ZRH', 'icao': 'LSZH', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T07:20:00+00:00', 'estimated': '2024-09-16T07:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SWISS', 'iata': 'LX', 'icao': 'SWR'}","{'number': '9515', 'iata': 'LX9515', 'icao': 'SWR9515', 'codeshared': {'airline_name': 'cathay pacific', 'airline_iata': 'cx', 'airline_icao': 'cpa', 'flight_number': '383', 'flight_iata': 'cx383', 'flight_icao': 'cpa383'}}",,
2024-09-16,scheduled,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Kastrup', 'timezone': 'Europe/Copenhagen', 'iata': 'CPH', 'icao': 'EKCH', 'terminal': '3', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T07:10:00+00:00', 'estimated': '2024-09-16T07:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Singapore Airlines', 'iata': 'SQ', 'icao': 'SIA'}","{'number': '352', 'iata': 'SQ352', 'icao': 'SIA352', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T05:10:00+00:00', 'estimated': '2024-09-16T05:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Singapore Airlines', 'iata': 'SQ', 'icao': 'SIA'}","{'number': '225', 'iata': 'SQ225', 'icao': 'SIA225', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Hangzhou', 'timezone': 'Asia/Shanghai', 'iata': 'HGH', 'icao': 'ZSHC', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T05:00:00+00:00', 'estimated': '2024-09-16T05:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'YTO Cargo Airlines', 'iata': 'YG', 'icao': 'HYT'}","{'number': '9062', 'iata': 'YG9062', 'icao': 'HYT9062', 'codeshared': None}",,
